SecondaryStoreID	StoreName	DateOfBusiness	TotalSales	Count_TC	Salestype_Ctg	Region
6701003	Kiara Bay	2025-03-23	719	21	DINE IN	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-23	433	11	FOOD PANDA	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-23	1414	28	GRAB FOOD	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-23		6	NONE	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-23	715	19	TAKE AWAY	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-24	518	14	DINE IN	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-24	234	8	FOOD PANDA	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-24	1068	24	GRAB FOOD	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-24		15	NONE	FEDERAL TERRITORY
6701003	Kiara Bay	2025-03-24	1062	29	TAKE AWAY	FEDERAL TERRITORY
6701004	Seremban Gateway	2025-03-01	5198	115	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-01	1236	31	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-01	1229	28	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-01		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-01	2653	87	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-02	318	12	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-02	713	20	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-02	805	18	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-02		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-02	1403	38	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-03	247	10	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-03	357	11	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-03	816	22	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-03		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-03	520	23	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-04	268	10	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-04	809	24	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-04	785	25	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-04		8	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-04	564	27	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-05	396	11	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-05	1182	34	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-05	989	22	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-05		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-05	1040	42	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-06	568	27	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-06	538	13	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-06	518	15	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-06		11	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-06	893	31	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-07	564	17	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-07	1057	30	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-07	815	20	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-07		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-07	1330	45	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-08	1031	34	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-08	645	18	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-08	793	20	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-08		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-08	1575	58	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-09	688	26	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-09	1008	24	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-09	901	23	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-09		7	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-09	1881	63	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-10	260	14	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-10	296	9	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-10	884	22	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-10		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-10	800	31	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-11	465	16	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-11	370	11	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-11	1031	28	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-11		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-11	647	30	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-12	467	18	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-12	527	12	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-12	618	16	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-12		7	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-12	856	31	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-13	473	15	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-13	650	18	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-13	786	22	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-13		8	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-13	1075	38	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-14	1094	35	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-14	399	9	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-14	1154	27	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-14		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-14	1243	50	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-15	1172	31	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-15	675	12	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-15	857	26	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-15		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-15	1462	44	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-16	1386	37	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-16	563	12	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-16	921	22	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-16		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-16	2014	66	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-17	843	27	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-17	512	13	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-17	889	26	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-17		7	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-17	1012	35	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-18	458	16	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-18	440	9	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-18	762	19	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-18		8	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-18	803	32	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-19	543	16	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-19	526	13	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-19	1094	29	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-19		8	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-19	1129	43	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-20	1150	29	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-20	537	13	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-20	742	26	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-20		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-20	1244	42	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-21	2201	56	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-21	513	16	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-21	938	24	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-21		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-21	1549	51	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-22	1761	49	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-22	530	13	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-22	1048	26	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-22		9	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-22	1703	68	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-23	2297	53	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-23	390	11	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-23	600	15	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-23		10	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-23	2004	58	TAKE AWAY	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-24	1023	36	DINE IN	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-24	581	16	FOOD PANDA	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-24	619	20	GRAB FOOD	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-24		11	NONE	NEGERI SEMBILAN
6701004	Seremban Gateway	2025-03-24	1888	48	TAKE AWAY	NEGERI SEMBILAN
6701005	3 Damansara	2025-03-01	896	27	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-01	728	22	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-01	579	16	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-01	560	28	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-02	329	13	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-02	751	21	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-02	261	5	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-02		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-02	284	9	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-03	284	16	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-03	680	21	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-03	113	4	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-03		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-03	341	17	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-04	155	8	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-04	307	9	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-04	412	13	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-04		8	NONE	SELANGOR
6701005	3 Damansara	2025-03-04	318	11	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-05	248	11	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-05	556	18	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-05	217	7	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-05		4	NONE	SELANGOR
6701005	3 Damansara	2025-03-05	308	10	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-06	391	17	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-06	519	17	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-06		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-06	401	13	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-07	667	25	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-07	461	13	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-07	577	12	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-07		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-07	467	18	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-08	617	22	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-08	329	12	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-08	390	7	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-08		7	NONE	SELANGOR
6701005	3 Damansara	2025-03-08	391	10	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-09	413	17	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-09	801	17	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-09	372	9	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-09		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-09	245	10	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-10	207	11	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-10	254	7	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-10	353	11	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-10		6	NONE	SELANGOR
6701005	3 Damansara	2025-03-10	301	12	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-11	386	15	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-11	142	4	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-11	424	12	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-11	322	17	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-12	417	21	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-12	119	4	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-12	853	19	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-12		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-12	401	22	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-13	385	12	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-13	155	3	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-13	701	19	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-13	180	7	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-14	329	18	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-14	207	6	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-14	480	12	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-14	240	14	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-15	732	26	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-15	84	2	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-15	423	11	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-15	473	19	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-16	456	17	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-16	130	4	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-16	423	11	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-16		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-16	232	10	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-17	179	7	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-17	105	4	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-17	301	9	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-17		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-17	210	7	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-18	605	18	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-18	54	2	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-18	498	9	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-18		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-18	585	16	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-19	386	12	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-19	676	17	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-19	393	13	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-20	522	18	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-20	176	4	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-20	208	11	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-21	504	25	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-21	304	9	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-21	188	7	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-21	201	6	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-22	326	14	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-22	234	7	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-22	271	8	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-22		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-22	538	19	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-23	148	8	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-23	229	6	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-23	285	7	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-23		1	NONE	SELANGOR
6701005	3 Damansara	2025-03-23	167	10	TAKE AWAY	SELANGOR
6701005	3 Damansara	2025-03-24	191	11	DINE IN	SELANGOR
6701005	3 Damansara	2025-03-24	290	8	FOOD PANDA	SELANGOR
6701005	3 Damansara	2025-03-24	152	4	GRAB FOOD	SELANGOR
6701005	3 Damansara	2025-03-24	367	13	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-01	8302	206	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-01	541	12	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-01	1478	33	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-01		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-01	4015	117	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-02	369	14	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-02	761	20	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-02	426	11	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-02		11	NONE	SELANGOR
6701006	Melawati Mall	2025-03-02	1240	33	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-03	534	17	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-03	846	26	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-03	550	15	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-03		13	NONE	SELANGOR
6701006	Melawati Mall	2025-03-03	682	25	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-04	781	23	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-04	403	14	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-04	686	18	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-04		13	NONE	SELANGOR
6701006	Melawati Mall	2025-03-04	662	23	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-05	812	25	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-05	792	21	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-05	294	10	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-05		12	NONE	SELANGOR
6701006	Melawati Mall	2025-03-05	1168	40	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-06	853	20	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-06	916	24	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-06	606	17	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-06		11	NONE	SELANGOR
6701006	Melawati Mall	2025-03-06	1091	48	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-07	1210	39	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-07	713	20	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-07	1351	22	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-07		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-07	1644	47	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-08	2300	58	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-08	979	23	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-08	1031	22	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-08		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-08	2486	85	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-09	1712	51	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-09	946	27	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-09	752	15	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-09		11	NONE	SELANGOR
6701006	Melawati Mall	2025-03-09	3553	105	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-10	1085	34	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-10	411	14	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-10	493	18	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-10	1198	43	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-11	1325	35	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-11	356	10	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-11	892	25	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-11		2	NONE	SELANGOR
6701006	Melawati Mall	2025-03-11	767	33	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-12	1327	43	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-12	578	15	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-12	677	20	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-12		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-12	1221	40	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-13	1297	31	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-13	235	7	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-13	966	21	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-13	1872	68	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-14	1669	43	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-14	258	7	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-14	554	15	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-14	1973	68	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-15	2170	60	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-15	291	8	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-15	424	10	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-15		13	NONE	SELANGOR
6701006	Melawati Mall	2025-03-15	3293	101	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-16	2000	53	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-16	623	19	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-16	526	15	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-16		13	NONE	SELANGOR
6701006	Melawati Mall	2025-03-16	4076	131	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-17	1733	54	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-17	774	17	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-17	651	16	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-17		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-17	2234	58	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-18	2050	62	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-18	794	24	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-18	871	24	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-18		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-18	3886	124	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-19	996	31	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-19	524	12	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-19	597	16	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-19		1	NONE	SELANGOR
6701006	Melawati Mall	2025-03-19	1322	45	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-20	1762	52	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-20	902	20	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-20	896	18	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-20		11	NONE	SELANGOR
6701006	Melawati Mall	2025-03-20	1288	45	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-21	2147	71	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-21	791	17	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-21	753	20	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-21		12	NONE	SELANGOR
6701006	Melawati Mall	2025-03-21	2337	69	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-22	2585	72	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-22	1135	27	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-22	847	17	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-22		11	NONE	SELANGOR
6701006	Melawati Mall	2025-03-22	3986	120	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-23	2659	57	DINE IN	SELANGOR
6701006	Melawati Mall	2025-03-23	636	18	FOOD PANDA	SELANGOR
6701006	Melawati Mall	2025-03-23	914	22	GRAB FOOD	SELANGOR
6701006	Melawati Mall	2025-03-23		14	NONE	SELANGOR
6701006	Melawati Mall	2025-03-23	6486	201	TAKE AWAY	SELANGOR
6701006	Melawati Mall	2025-03-24	2024	58	DINE IN	SELANGOR
